,sj_div,bsns_de,account_id,account_nm,label_kor,label_eng,ifrs_ref,data_tp
194,IS1,20180701,dart_ReversalsOfProvisionsForConstructionWarranty,ReversalsOfProvisionsForConstructionWarranty,하자보수충당부채환입,Reversals of provisions for construction warranty,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
195,IS1,20180701,dart_ReversalsOfProvisionsForReturnedGoods,ReversalsOfProvisionsForReturnedGoods,반품충당부채환입액,Reversals of provisions for returned goods,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
196,IS1,20180701,dart_ReversalsOfProvisionsForConstructionLosses,ReversalsOfProvisionsForConstructionLosses,공사손실충당부채환입,Reversals of provisions for construction losses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
197,IS1,20180701,dart_ReversalsOfWarrantyProvision,ReversalsOfWarrantyProvision,제품보증충당부채환입,Reversals of warranty provision,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
198,IS1,20180701,dart_ReversalsOfLegalProceedingsProvision,ReversalsOfLegalProceedingsProvision,법적소송충당부채환입,Reversals of legal proceedings provision,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
199,IS1,20180701,dart_ReversalsOfOnerousContractsProvision,ReversalsOfOnerousContractsProvision,손실부담계약충당부채환입,Reversals of onerous contracts provision,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
200,IS1,20180701,ifrs_OtherReversalsOfProvisions,OtherReversalsOfProvisions,기타충당부채의 환입,Other reversals of provisions,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
201,IS1,20180701,dart_ReversalsOfInventories,ReversalsOfInventories,재고자산평가손실환입,Reversals of inventories,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
202,IS1,20180701,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,ReversalsOfAllowanceForOtherDoubtfulAccounts,기타대손충당금환입,Reversals of allowance for other doubtful accounts,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
203,IS1,20180701,dart_IncomeTaxRefunds,IncomeTaxRefunds,법인세환급액,Income tax refunds,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
204,IS1,20180701,dart_GainsOnReimbursementOrCompensation,GainsOnReimbursementOrCompensation,보상 및 배상금수익,Gains on reimbursement or compensation,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
205,IS1,20180701,dart_ByproductsProceeds,ByproductsProceeds,부산물수입,By-products proceeds,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
206,IS1,20180701,dart_AmortizationOnNegativeGoodwill,AmortizationOnNegativeGoodwill,염가매수차익,Amortization on negative goodwill,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
207,IS1,20180701,dart_GainsFromRedemptionOfBonds,GainsFromRedemptionOfBonds,사채상환이익,Gains from redemption of bonds,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
208,IS1,20180701,dart_RoyaltyIncome,RoyaltyIncome,기술료수입,Royalty income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
209,IS1,20180701,dart_GainsFromCommission,GainsFromCommission,수입수수료,Gains from commission,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
210,IS1,20180701,dart_LentIncome,LentIncome,수입임대료,Lent income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
211,IS1,20180701,dart_BountyIncome,BountyIncome,수입장려금,Bounty income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
212,IS1,20180701,dart_GainsFromResearchSupportFund,GainsFromResearchSupportFund,연구비지원금(수익),Gains from research support fund,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
213,IS1,20180701,dart_DelinquentChargeIncome,DelinquentChargeIncome,연체료수입,Delinquent charge income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
214,IS1,20180701,dart_FreightIncome,FreightIncome,운송수입,Freight income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
215,IS1,20180701,dart_OperatingLeaseRevenuesNonOperating,OperatingLeaseRevenuesNonOperating,운용리스수익,Operating lease revenues non-operating,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
216,IS1,20180701,dart_GainsFromAssetsContributed,GainsFromAssetsContributed,자산수증이익,Gains from assets contributed,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
217,IS1,20180701,dart_GainOnExemptionOfDebts,GainOnExemptionOfDebts,채무면제이익,Gain on exemption of debts,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
218,IS1,20180701,dart_RetirementPensionOperatingIncome,RetirementPensionOperatingIncome,퇴직연금운용수익,Retirement pension operating income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
219,IS1,20180701,dart_GainsOnFuturesTransaction,GainsOnFuturesTransaction,선물거래이익,Gains on futures transaction,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
220,IS1,20180701,dart_GainsOnTransactionOfForeignExchangeForward,GainsOnTransactionOfForeignExchangeForward,통화선도거래이익,Gains on transaction of foreign exchange forward,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
221,IS1,20180701,dart_GainsOnValuationOfForeignExchangeForward,GainsOnValuationOfForeignExchangeForward,통화선도평가이익,Gains on valuation of foreign exchange forward,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
222,IS1,20180701,dart_GainsOnTransactionOfDerivativeFinancialInstrument,GainsOnTransactionOfDerivativeFinancialInstrument,파생금융상품거래이익,Gains on transaction of derivative financial instrument,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
223,IS1,20180701,dart_GainsOnValuationOfDerivativeFinancialInstrument,GainsOnValuationOfDerivativeFinancialInstrument,파생금융상품평가이익,Gains on valuation of derivative financial instrument,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
224,IS1,20180701,dart_DividendIncomeNonOperating,DividendIncomeNonOperating,배당금수익,Dividend income non-operating,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
225,IS1,20180701,dart_GainArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,GainArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,소멸된 금융부채의 장부금액과 지급된 금액 사이의 차이에서 발생한 이익,Gain arising from difference between carrying amount of financial liability extinguished and consideration paid,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
226,IS1,20180701,dart_GainsFromBreachOfContract,GainsFromBreachOfContract,위약금수입,Gains from breach of contract,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
227,IS1,20180701,dart_GainsOnLitigationSettlements,GainsOnLitigationSettlements,소송사건의 이익,Gains on litigation settlements,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
228,IS1,20180701,dart_GainOnForeignExchangeTranslations,GainOnForeignExchangeTranslations,외화환산이익,Gain on foreign exchange translations,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
229,IS1,20180701,dart_GainsForeignCurrencyTransactions,GainsForeignCurrencyTransactions,외환차익,Gains Foreign Currency Transactions,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
230,IS1,20180701,dart_ImpairmentGainAndReversalOfImpairmentLossDeterminedInAccordanceWithIFRS9,ImpairmentGainAndReversalOfImpairmentLossDeterminedInAccordanceWithIFRS9,K-IFRS 1109에 따라 결정된 손상차익 또는 손상차손환입,Impairment gain and reversal of impairment loss determined in accordance with IFRS 9,K-IFRS 1001 문단 82 (2-1),X
231,IS1,20180701,dart_GainsArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,GainsArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,상각후원가에서 당기손익-공정가치 측정 범주로 재분류된 금융자산의 상각후원가와 공정가치의 차이로 생기는 이익,Gains arising from difference between previous amortised cost and fair value of financial assets reclassified out of amortised cost into fair value through profit or loss measurement category,K-IFRS 1001 문단 82 (3-1),X
232,IS1,20180701,dart_CumulativeGainPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,CumulativeGainPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,기타포괄손익-공정가치에서 당기손익-공정가치 측정 금융자산으로 재분류시 기타포괄손익누적액 중 당기손익으로 재분류되는 이익,Cumulative gain previously recognised in other comprehensive income arising from reclassification of financial assets out of fair value through other comprehensive income into fair value through profit or loss measurement category,K-IFRS 1001 문단 82 (3-2),X
233,IS1,20180701,dart_HedgingGainsForHedgeOfGroupOfItemsWithOffsettingRiskPositions,HedgingGainsForHedgeOfGroupOfItemsWithOffsettingRiskPositions,순포지션 위험회피이익,Hedging gains for hedge of group of items with offsetting risk positions,K-IFRS 1107 문단 24C (2)(바),X
234,IS1,20180701,dart_MiscellaneousIncome,MiscellaneousIncome,잡이익,Miscellaneous Income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
235,IS1,20180701,dart_OtherLosses,OtherLosses,기타손실,Other losses,K-IFRS 1001 문단 103,(X)
236,IS1,20180701,dart_LossesOnValuationOfLongTermFinancialInstruments,LossesOnValuationOfLongTermFinancialInstruments,금융상품평가손실,Losses on valuation of long-term financial instruments,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
237,IS1,20180701,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,LossesOnDisposalsOfPropertyPlantAndEquipment,유형자산처분손실,"Losses on disposals of property, plant and equipment","K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
238,IS1,20180701,dart_WritedownsOfPropertyPlantAndEquipment,WritedownsOfPropertyPlantAndEquipment,유형자산손상차손,"Write-downs of property, plant and equipment","K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
239,IS1,20180701,dart_LossesOnDisposalOfIntangibleAssets,LossesOnDisposalOfIntangibleAssets,무형자산처분손실,Losses on disposal of intangible assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
240,IS1,20180701,dart_ImpairmentLossesOnIntangibleAssets,ImpairmentLossesOnIntangibleAssets,무형자산손상차손,Impairment losses on intangible assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
241,IS1,20180701,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,LossesOnDisposalOfHeldForTradingFinancialAssets,단기매매금융자산처분손실,Losses on disposal of held for trading financial assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
242,IS1,20180701,dart_LossesOnValuationOfHeldForTradingFinancialAssets,LossesOnValuationOfHeldForTradingFinancialAssets,단기매매금융자산평가손실,Losses on valuation of held for trading financial assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
243,IS1,20180701,dart_LossesOnDisposalOfFairValueFinancialLiabilities,LossesOnDisposalOfFairValueFinancialLiabilities,당기손익인식금융부채처분손실,Losses on disposal of fair value financial liabilities,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
244,IS1,20180701,dart_LossesOnValuationOfFairValueFinancialLiabilities,LossesOnValuationOfFairValueFinancialLiabilities,당기손익인식금융부채평가손실,Losses on valuation of fair value financial liabilities,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
245,IS1,20180701,dart_LossesOnDisposalOfFairValueFinancialAsset,LossesOnDisposalOfFairValueFinancialAsset,당기손익인식금융자산처분손실,Losses on disposal of fair value financial asset,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
246,IS1,20180701,dart_LossesOnValuationOfFairValueFinancialAsset,LossesOnValuationOfFairValueFinancialAsset,당기손익인식금융자산평가손실,Losses on valuation of fair value financial asset,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
247,IS1,20180701,dart_ImpairmentLossesOnAvailableForSaleFinancialAssets,ImpairmentLossesOnAvailableForSaleFinancialAssets,매도가능금융자산손상차손,Impairment losses on available for sale financial assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
248,IS1,20180701,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,LossesOnDisposalOfAvailableForSaleFinancialAssets,매도가능금융자산처분손실,Losses on disposal of available for sale financial assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
249,IS1,20180701,dart_ImpairmentLossesOnInvestmentProperty,ImpairmentLossesOnInvestmentProperty,투자부동산손상차손,Impairment losses on investment property,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
250,IS1,20180701,dart_LossesOnDisposalOfInvestmentProperty,LossesOnDisposalOfInvestmentProperty,투자부동산처분손실,Losses on disposal of investment property,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
251,IS1,20180701,dart_LossesOnValuationOfInvestmentProperty,LossesOnValuationOfInvestmentProperty,투자부동산평가손실,Losses on valuation of investment property,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
252,IS1,20180701,dart_LossesOnValuationOfInvestmentAssets,LossesOnValuationOfInvestmentAssets,투자자산평가손실,Losses on valuation of investment assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
253,IS1,20180701,dart_LossesOnDisposalsOfInvestments,LossesOnDisposalsOfInvestments,투자자산처분손실,Losses on disposals of investments,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
254,IS1,20180701,dart_LossesOnDispositionOfReceivables,LossesOnDispositionOfReceivables,매출채권처분손실,Losses on disposition of receivables,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
255,IS1,20180701,dart_LossesOnDisposalsOfOtherNonCurrentAssets,LossesOnDisposalsOfOtherNonCurrentAssets,기타비유동자산처분손실,Losses on disposals of other non-current assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
256,IS1,20180701,dart_LossesOnDisposalOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,LossesOnDisposalOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정자산처분손실,Losses on disposal of non-current assets or disposal groups classified as held for sale,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
257,IS1,20180701,dart_LossesFromGovernmentGrants,LossesFromGovernmentGrants,정부보조금으로 인한 손실,Losses from government grants,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
258,IS1,20180701,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손실,Losses of associates and joint ventures accounted for using equity method,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 82",X
259,IS1,20180701,dart_LossesOnSaleOfInvestmentAccountedForUsingEquityMethod,LossesOnSaleOfInvestmentAccountedForUsingEquityMethod,지분법투자주식처분손실,Losses on sale of investment accounted for using equity method,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
260,IS1,20180701,dart_ImpairmentLossesOnAssociates,ImpairmentLossesOnAssociates,관계기업/공동기업투자손상차손,Impairment losses on associates,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
261,IS1,20180701,dart_LossesOnSaleOfInvestmentsInAssociates,LossesOnSaleOfInvestmentsInAssociates,관계기업/공동기업투자처분손실,Losses on sale of investments in associates,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
262,IS1,20180701,dart_LossesOnSaleOfInvestmentsInSubsidiaries,LossesOnSaleOfInvestmentsInSubsidiaries,종속기업투자주식처분손실,Losses on sale of investments in subsidiaries,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
263,IS1,20180701,ifrs_ExpenseOfRestructuringActivities,ExpenseOfRestructuringActivities,구조조정충당부채전입액,Expense of restructuring activities,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
264,IS1,20180701,dart_ExpensOfProvisionsForProductWarranties,ExpensOfProvisionsForProductWarranties,판매보증충당부채전입액,Expens of provisions for product warranties,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
265,IS1,20180701,dart_ExpenseOfProvisionForConstructionWarranty,ExpenseOfProvisionForConstructionWarranty,하자보수충당부채전입액,Expense of provision for construction warranty,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
266,IS1,20180701,dart_ExpensesOfProvisionsForReturnedGoods,ExpensesOfProvisionsForReturnedGoods,반품충당부채전입액,Expenses of provisions for returned goods,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
267,IS1,20180701,dart_ExpenseOfProvisionForConstructionLosses,ExpenseOfProvisionForConstructionLosses,공사손실충당부채전입액,Expense of provision for construction losses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
268,IS1,20180701,dart_ExpenseOfWarrantyProvision,ExpenseOfWarrantyProvision,제품보증충당부채전입액,Expense of warranty provision,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
269,IS1,20180701,dart_ExpenseOfLegalProceedingsProvision,ExpenseOfLegalProceedingsProvision,법적소송충당부채전입액,Expense of legal proceedings provision,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
270,IS1,20180701,dart_ExpenseOfOnerousContractsProvision,ExpenseOfOnerousContractsProvision,손실부담계약충당부채전입액,Expense of onerous contracts provision,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
271,IS1,20180701,dart_TransferToRserveForLossFromCompensationOfDamage,TransferToRserveForLossFromCompensationOfDamage,손해배상충당부채전입액,Transfer to rserve for loss from compensation of damage,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
272,IS1,20180701,dart_CompensationForDamage,CompensationForDamage,손해배상금,Compensation for damage,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
273,IS1,20180701,dart_OtherExpenseOfProvisions,OtherExpenseOfProvisions,기타충당부채의 전입액,Other expense of provisions,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
274,IS1,20180701,dart_WritedownsOfInventories,WritedownsOfInventories,재고자산평가손실,Write-downs of inventories,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
275,IS1,20180701,dart_AllowanceForOtherDoubtfulAccounts,AllowanceForOtherDoubtfulAccounts,기타의대손상각비,Allowance for other doubtful accounts,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
276,IS1,20180701,dart_LossesFromRedemptionOfBonds,LossesFromRedemptionOfBonds,사채상환손실,Losses from redemption of bonds,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
277,IS1,20180701,dart_LossesOnExemptionOfDebts,LossesOnExemptionOfDebts,채무면제손실,Losses on exemption of debts,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
278,IS1,20180701,dart_LossesOnFuturesTransaction,LossesOnFuturesTransaction,선물거래손실,Losses on futures transaction,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
279,IS1,20180701,dart_LossesOnTransactionOfForeignExchangeForward,LossesOnTransactionOfForeignExchangeForward,통화선도거래손실,Losses on transaction of foreign exchange forward,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
280,IS1,20180701,dart_LossesOnValuationOfForeignExchangeForward,LossesOnValuationOfForeignExchangeForward,통화선도평가손실,Losses on valuation of foreign exchange forward,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
281,IS1,20180701,dart_LossesOnTransactionOfDerivativeFinancialInstrument,LossesOnTransactionOfDerivativeFinancialInstrument,파생금융상품거래손실,Losses on transaction of derivative financial instrument,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
282,IS1,20180701,dart_LossesOnValuationOfDerivativeFinancialInstrument,LossesOnValuationOfDerivativeFinancialInstrument,파생금융상품평가손실,Losses on valuation of derivative financial instrument,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
